slice_path,label,label_idx,feat2d_path,feat1d_path,n_mels,frames,sr,win_ms,hop_ms,split
data/processed/slices/norm_174026-3-1-1_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_174026-3-1-1_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-1-1_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-1-1_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_174026-3-1-1_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-1-1_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-1-5_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_174026-3-1-5_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-1-5_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-1-5_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_174026-3-1-5_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-1-5_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-1-5_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_174026-3-1-5_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-1-5_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-1-5_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_174026-3-1-5_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-1-5_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-1-5_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_174026-3-1-5_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-1-5_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-1-5_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_174026-3-1-5_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-1-5_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-1-5_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_174026-3-1-5_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-1-5_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-2-2_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_174026-3-2-2_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-2-2_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-2-2_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_174026-3-2-2_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-2-2_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-2-2_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_174026-3-2-2_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-2-2_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-2-2_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_174026-3-2-2_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-2-2_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-2-2_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_174026-3-2-2_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-2-2_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-2-2_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_174026-3-2-2_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-2-2_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174026-3-2-2_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_174026-3-2-2_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_174026-3-2-2_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-1_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-1_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-1_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-1_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-1_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-1_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-1_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-1_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-1_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-1_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-1_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-1_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-1_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-1_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-1_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-1_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-1_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-1_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-1_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-1_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-1_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-11_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-11_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-11_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-11_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-11_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-11_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-11_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-11_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-11_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-11_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-11_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-11_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-11_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-11_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-11_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-11_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-11_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-11_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-11_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-11_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-11_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-17_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-17_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-17_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-17_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-17_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-17_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-17_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-17_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-17_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-17_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-17_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-17_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-17_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-17_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-17_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-17_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-17_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-17_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-17_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-17_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-17_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-18_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-18_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-18_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-18_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-18_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-18_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-18_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-18_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-18_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-18_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-18_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-18_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-18_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-18_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-18_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-18_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-18_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-18_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-18_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-18_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-18_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-22_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-22_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-22_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-22_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-22_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-22_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-22_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-22_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-22_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-22_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-22_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-22_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-22_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-22_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-22_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-22_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-22_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-22_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-22_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-22_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-22_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-26_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-26_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-26_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-26_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-26_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-26_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-26_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-26_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-26_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-26_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-26_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-26_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-26_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-26_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-26_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-26_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-26_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-26_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-26_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-26_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-26_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-4_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-4_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-4_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-4_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-4_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-4_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-4_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-4_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-4_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-4_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-4_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-4_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-4_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-4_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-4_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-4_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-4_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-4_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_174032-2-0-4_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_174032-2-0-4_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_174032-2-0-4_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,train
data/processed/slices/norm_17480-2-0-11_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-11_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-11_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-11_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-11_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-11_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-11_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-11_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-11_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-11_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-11_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-11_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-11_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-11_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-11_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-11_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-11_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-11_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-11_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-11_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-11_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-24_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-24_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-24_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-24_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-24_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-24_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-24_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-24_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-24_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-24_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-24_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-24_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-24_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-24_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-24_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-24_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-24_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-24_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-24_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-24_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-24_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-25_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-25_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-25_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-25_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-25_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-25_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-25_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-25_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-25_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-25_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-25_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-25_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-25_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-25_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-25_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-25_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-25_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-25_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-25_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-25_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-25_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-30_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-30_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-30_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-30_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-30_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-30_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-30_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-30_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-30_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-30_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-30_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-30_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-30_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-30_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-30_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-30_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-30_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-30_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-30_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-30_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-30_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-35_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-35_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-35_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-35_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-35_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-35_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-35_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-35_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-35_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-35_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-35_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-35_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-35_2000ms_3000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-35_2000ms_3000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-35_2000ms_3000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-35_2500ms_3500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-35_2500ms_3500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-35_2500ms_3500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-35_3000ms_4000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-35_3000ms_4000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-35_3000ms_4000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-5_0ms_1000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-5_0ms_1000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-5_0ms_1000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-5_500ms_1500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-5_500ms_1500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-5_500ms_1500ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-5_1000ms_2000ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-5_1000ms_2000ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-5_1000ms_2000ms_agg.npy,64,100,16000,25.0,10.0,test
data/processed/slices/norm_17480-2-0-5_1500ms_2500ms.wav,other,6,data/features/logmel_2d/norm_17480-2-0-5_1500ms_2500ms_mel64_f100.npy,data/features/agg_1d/norm_17480-2-0-5_1500ms_2500ms_agg.npy,64,100,16000,25.0,10.0,test
