slice_path,label,sr,start_sec,end_sec,source,split_hint,parent_id
data/processed/slices/norm_144351-4-3-14_0ms_1000ms.wav,construction,16000,0.0,1.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-14_500ms_1500ms.wav,construction,16000,0.5,1.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-14_1000ms_2000ms.wav,construction,16000,1.0,2.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-14_1500ms_2500ms.wav,construction,16000,1.5,2.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-14_2000ms_3000ms.wav,construction,16000,2.0,3.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-14_2500ms_3500ms.wav,construction,16000,2.5,3.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-14_3000ms_4000ms.wav,construction,16000,3.0,4.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-15_0ms_1000ms.wav,construction,16000,0.0,1.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-15_500ms_1500ms.wav,construction,16000,0.5,1.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-15_1000ms_2000ms.wav,construction,16000,1.0,2.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-15_1500ms_2500ms.wav,construction,16000,1.5,2.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-15_2000ms_3000ms.wav,construction,16000,2.0,3.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-15_2500ms_3500ms.wav,construction,16000,2.5,3.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-15_3000ms_4000ms.wav,construction,16000,3.0,4.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-2_0ms_1000ms.wav,construction,16000,0.0,1.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-2_500ms_1500ms.wav,construction,16000,0.5,1.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-2_1000ms_2000ms.wav,construction,16000,1.0,2.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-2_1500ms_2500ms.wav,construction,16000,1.5,2.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-2_2000ms_3000ms.wav,construction,16000,2.0,3.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-2_2500ms_3500ms.wav,construction,16000,2.5,3.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-2_3000ms_4000ms.wav,construction,16000,3.0,4.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-3_0ms_1000ms.wav,construction,16000,0.0,1.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-3_500ms_1500ms.wav,construction,16000,0.5,1.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-3_1000ms_2000ms.wav,construction,16000,1.0,2.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-3_1500ms_2500ms.wav,construction,16000,1.5,2.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-3_2000ms_3000ms.wav,construction,16000,2.0,3.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-3_2500ms_3500ms.wav,construction,16000,2.5,3.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-3_3000ms_4000ms.wav,construction,16000,3.0,4.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-4_0ms_1000ms.wav,construction,16000,0.0,1.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-4_500ms_1500ms.wav,construction,16000,0.5,1.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-4_1000ms_2000ms.wav,construction,16000,1.0,2.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-4_1500ms_2500ms.wav,construction,16000,1.5,2.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-4_2000ms_3000ms.wav,construction,16000,2.0,3.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-4_2500ms_3500ms.wav,construction,16000,2.5,3.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-4_3000ms_4000ms.wav,construction,16000,3.0,4.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-5_0ms_1000ms.wav,construction,16000,0.0,1.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-5_500ms_1500ms.wav,construction,16000,0.5,1.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-5_1000ms_2000ms.wav,construction,16000,1.0,2.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-5_1500ms_2500ms.wav,construction,16000,1.5,2.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-5_2000ms_3000ms.wav,construction,16000,2.0,3.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-5_2500ms_3500ms.wav,construction,16000,2.5,3.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-5_3000ms_4000ms.wav,construction,16000,3.0,4.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-7_0ms_1000ms.wav,construction,16000,0.0,1.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-7_500ms_1500ms.wav,construction,16000,0.5,1.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-7_1000ms_2000ms.wav,construction,16000,1.0,2.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-7_1500ms_2500ms.wav,construction,16000,1.5,2.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-7_2000ms_3000ms.wav,construction,16000,2.0,3.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-7_2500ms_3500ms.wav,construction,16000,2.5,3.5,urbansound8k,4,144351-4-3
data/processed/slices/norm_144351-4-3-7_3000ms_4000ms.wav,construction,16000,3.0,4.0,urbansound8k,4,144351-4-3
data/processed/slices/norm_146709-0-0-1_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-1_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-1_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-1_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-1_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-1_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-1_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-11_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-11_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-11_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-11_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-11_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-11_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-11_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-12_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-12_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-12_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-12_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-12_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-12_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-12_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-17_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-17_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-17_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-17_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-17_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-17_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-17_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-18_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-18_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-18_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-18_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-18_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-18_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-18_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-19_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-19_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-19_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-19_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-19_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-19_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-19_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-20_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-20_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-20_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-20_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-20_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-20_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-20_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-22_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-22_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-22_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-22_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-22_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-22_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-22_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-25_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-25_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-25_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-25_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-25_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-25_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-25_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-26_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-26_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-26_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-26_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-26_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-26_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-26_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-3_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-3_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-3_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-3_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-3_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-3_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-3_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-30_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-30_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-30_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-30_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-30_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-30_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-30_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-33_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-33_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-33_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-33_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-33_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-33_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-33_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-34_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-34_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-34_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-34_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-34_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-34_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-34_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-37_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-37_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-37_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-37_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-37_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-37_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-37_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-44_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-44_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-44_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-44_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-44_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-44_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-44_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-48_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-48_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-48_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-48_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-48_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-48_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-48_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-53_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-53_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-53_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-53_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-53_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-53_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-53_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-59_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-59_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-59_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-59_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-59_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-59_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-59_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-63_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-63_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-63_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-63_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-63_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-63_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-63_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-65_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-65_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-65_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-65_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-65_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-65_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-65_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-66_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-66_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-66_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-66_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-66_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-66_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-66_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-68_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-68_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-68_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-68_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-68_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-68_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-68_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-7_0ms_1000ms.wav,other,16000,0.0,1.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-7_500ms_1500ms.wav,other,16000,0.5,1.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-7_1000ms_2000ms.wav,other,16000,1.0,2.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-7_1500ms_2500ms.wav,other,16000,1.5,2.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-7_2000ms_3000ms.wav,other,16000,2.0,3.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-7_2500ms_3500ms.wav,other,16000,2.5,3.5,urbansound8k,4,146709-0-0
data/processed/slices/norm_146709-0-0-7_3000ms_4000ms.wav,other,16000,3.0,4.0,urbansound8k,4,146709-0-0
data/processed/slices/norm_148463-7-2-0_0ms_1000ms.wav,construction,16000,0.0,1.0,urbansound8k,4,148463-7-2
data/processed/slices/norm_148463-7-2-0_500ms_1500ms.wav,construction,16000,0.5,1.5,urbansound8k,4,148463-7-2
data/processed/slices/norm_148463-7-2-0_1000ms_2000ms.wav,construction,16000,1.0,2.0,urbansound8k,4,148463-7-2
data/processed/slices/norm_148463-7-2-0_1500ms_2500ms.wav,construction,16000,1.5,2.5,urbansound8k,4,148463-7-2
data/processed/slices/norm_148463-7-2-0_2000ms_3000ms.wav,construction,16000,2.0,3.0,urbansound8k,4,148463-7-2
data/processed/slices/norm_148463-7-2-0_2500ms_3500ms.wav,construction,16000,2.5,3.5,urbansound8k,4,148463-7-2
data/processed/slices/norm_148463-7-2-0_3000ms_4000ms.wav,construction,16000,3.0,4.0,urbansound8k,4,148463-7-2
data/processed/slices/norm_148463-7-2-1_0ms_1000ms.wav,construction,16000,0.0,1.0,urbansound8k,4,148463-7-2
